0,4.85034371607
1,4.39300277833
2,5.07310440157
3,4.575484395
4,5.44729414685
5,5.4360858053
6,5.45025511422
7,5.83928026055
8,5.16318247866
9,4.46368921601
10,4.54062397252
11,6.17092899576
12,4.06024199028
13,5.63936955183
14,5.36398808221
15,5.38209715824
16,5.97479466534
17,5.5631400211
18,4.9803409255
19,5.64603125243
20,5.64375665062
21,6.08758694907
22,5.15588630363
23,5.95762869257
24,5.0499048039
25,6.2656490954
26,4.96243400365
27,5.25549598249
28,6.35717223527
29,5.57452908181
30,4.6565071522
31,5.24301672903
32,4.86057366436
33,5.13684715174
34,4.06459054713
35,5.0537796246
36,4.63032792242
37,5.60825889993
38,4.83874271097
39,5.41567687177
40,5.45025908866
41,5.64091986005
42,5.95986898243
43,4.33512717743
44,5.23855315631
45,4.37363720436
46,5.25545118322
47,6.03284577043
48,5.26132210278
49,5.34656333672
50,5.13348939861
51,4.47542998315
52,5.05476911403
53,5.32980230945
54,5.92005697274
55,6.5908494591
56,5.44051563795
57,5.45980255576
58,5.62614679721
59,4.95055818273
60,4.72682678028
61,5.23143812762
62,5.43926419968
63,4.95236346499
64,4.26148318321
65,6.37700609131
66,5.34119578228
67,5.38111673472
68,4.44798707935
69,4.66400646375
70,5.03713784753
71,5.1638392638
72,5.8806700605
73,5.65237049313
74,5.155756149
75,3.95899598524
76,5.06465200445
77,5.15415245487
78,4.87182688731
79,5.45541114273
80,5.25563748722
81,4.13566332134
82,5.78157923451
83,5.1788938393
84,5.04198571243
85,5.65264678981
86,4.67303606376
87,6.34384374889
88,4.74682232649
89,5.8524522521
90,5.17369538493
91,5.94392320103
92,5.54964650145
93,4.63006642387
94,5.43448784743
95,5.27070502136
96,5.74226073422
97,4.86565194333
98,5.62450636243
99,5.46142966686
100,5.13939218125
101,4.92548337427
102,5.06340519823
103,4.67084058824
104,5.08198594637
105,4.47167472247
106,5.07105884735
107,5.23008927355
108,5.89384889125
109,5.76003579951
110,5.32571383916
111,3.74309417281
112,5.3193811064
113,4.94918358813
114,5.96080010238
115,5.84789599696
116,5.02467231167
117,5.60259219934
118,5.44526169543
119,5.26214219302
120,5.66218065779
121,5.61698143174
122,5.9590090456
123,4.6411463689
124,5.41985032778
125,5.54353611603
126,5.63008588571
127,3.83052394929
128,5.55753785135
129,5.75387186228
